MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY NAME,ADDRESS
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Dasmarinas,05f6bd6f-22a6-485b-90f1-55017c4181a9,OBIC ENEB INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM East Ortigas,defaaf57-c7a4-489f-ac28-3ee3a8c8b787,CAFÉ DEL MUNDO,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Fairview,21814629-a3bd-4d90-a532-b0332d18f5f9,CAFÉ DEL MUNDO,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Grand Central,29cc7e92-8517-43b9-95f2-04e812e846fd,FRD FOOD & SPICES INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Iloilo,e9d89f71-77e3-403b-be57-c979da599266,GLOBAL VILLAGERS INTERNATIONAL INC,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Lanang Premier,8c194ab9-50c2-4272-895b-7625e621db05,GLOBAL 88 FOODS INC,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Legazpi,b1090b57-1b5c-4ad4-b5cd-b6447186c715,OBIC IPZAGEL INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Lipa,9a9dd13a-8bcf-40d6-92c6-0f300a600832,OBIC APIL INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Lucena,1fe00547-628e-453f-9917-839818f29895,LUCENA DELICIEUX VENTURES CORP.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Mall of Asia,c825cd14-d79b-44b0-9d64-d34fc5b05598,FRD FOOD & SPICES INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Megamall,d8eb51f8-a9e2-4766-b914-0c3c8bf8a179,LMG GB5 FOOD VENTURES INC,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Mindpro,653e9ded-2c44-4416-8918-c7808782c376,AC EIGHT A'S CORPORATION,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Naga,7237b3b8-942c-493b-b573-7c9807d2108d,OBIC SERECAC AVUEN INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM North EDSA,c8a474ed-1c79-4d87-bfca-03dcf1843019,FRD FOOD & SPICES INC.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Olongapo,518886b0-7388-4462-b27c-fb63ff3eefcc,ELIXUM KITCHEN HUB COMPANY,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Pampanga,9d5916ff-3760-4269-b289-bb44e97c71f9,MARKET O METRO VENTURES CORP.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Puerto Princesa,88d3e5c1-f526-4f28-b6fc-18e77d1afd59,#N/A,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM San Lazaro,66e50e17-2b34-4a0c-b45d-1fc5b57fc14c,CAFÉ DEL MUNDO,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM San Pablo,51aae5e1-286c-4ecb-a54d-edbd7e4d0404,8Moderne Concept and Authentic Foods Corporation,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Seaside Cebu,b1bc86a8-55ec-45ef-9073-6dfcab8688bb,NDM CAFETERIA,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Sorsogon,6014274e-20a5-444b-ac2a-7c60a9167ef1,AREMAR FOOD CORP.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Southmall,5de05eda-a57d-4685-a099-b6bf677ad783,YOSHEEN FOOD CORPORATION,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Sta Rosa,dd13ba12-7db8-4952-bcf7-5d2df5e7d6ee,PURPLE PLATE FOOD CORPORATION,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Sucat,ce66b867-50ed-4347-bb45-a85b058aea86,ZANGO ONE FOOD CORP.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Tanza,94503035-c722-41cc-b3e3-c22caf3a5998,BATUHAN FOOD SERVICES,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Telabastagan,20d5e0ae-e3aa-45dd-a365-378a694fea15,AQUINO BISTRO GROUP INC,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa SM Tuguegarao,00c699b6-3abd-40d0-9321-a15b93151b9f,MESA NORTE RESTAURANT,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa Tomas Morato,dd989481-4c44-4b67-af85-8b2e95d168a8,NORTHSIDE TABLE FOOD CORP.,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa Trinoma,8d1ea127-69b2-4676-b1e0-1f7e4b3c8ba4,LPR FOODS AND RESTAURANT,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa UP Town Center,ca6308a3-d790-438a-833f-952f528fd9d5,LYSANDER P. RAGODON,
Mesa,778a5700-678b-489f-9be2-22a96bab523c,Mesa Vista Mall Taguig,a0a8b3ad-7c73-4d54-96d6-505a4f6ec87d,BEST GASTRONOMIC VENTURES CORPORATION,
The Alley by Vikings,f728f558-524e-4d6f-a614-9b4d85af59ff,The Alley by Vikings Ayala Malls Cloverleaf,3a3d877b-074d-477a-a958-52784b75fa30,Vikings Group,
The Alley by Vikings,f728f558-524e-4d6f-a614-9b4d85af59ff,The Alley by Vikings Ayala Malls Manila Bay,55b349a0-315e-46db-802b-4f18f751b576,Vikings Group,
The Alley by Vikings,f728f558-524e-4d6f-a614-9b4d85af59ff,The Alley by Vikings BGC,37e5949c-1e3d-48a4-abf3-fdab25ddf6ff,Vikings Group,
The Alley by Vikings,f728f558-524e-4d6f-a614-9b4d85af59ff,The Alley by Vikings Capitol Commons,b80efafa-1076-4da0-bdc0-d96f95e7d2f5,Vikings Group,
The Alley by Vikings,f728f558-524e-4d6f-a614-9b4d85af59ff,The Alley by Vikings UP Town Center,a14ba93b-725f-45ce-916d-153ffeabb31a,Vikings Group,
